ID,date_time,lat,lon,depth(km),magnitude,origin
18285211,2018-02-19T044023.81,42.9023,13.1321,0.9,ML1.7,2 km W Castelsantangelo sul Nera (MC)
18285251,2018-02-19T044513.03,42.8911,3.16281,4.2,ML1.2,1 km SE Castelsantangelo sul Nera (MC)
18285461,2018-02-19T055521.98,43.3868,12.7107,13.4,ML1.4,3 km N Costacciaro (PG)
18285501,2018-02-19T060238.58,42.7951,3.12428,0.7,ML1.6,2 km E Norcia (PG)
18285681,2018-02-19T063352.47,42.7965,13.2542,10.7,ML1.5,4 km NW Arquata del Tronto (AP)
18285781,2018-02-19T065353.83,42.9121,3.0021,0.8,ML1.8,5 km NW Preci (PG)
18285841,2018-02-19T065452.85,46.6447,10.6107,11.8,ML0.6,3 km SE Sluderno (BZ)
18285901,"2018-02-19T065659.92100016.6008-97.448719.5SURVEY-INGV-AMwp6.1--Oaxaca, Mexico [Land Mexico]
",16.6008,-97.448,719.5,-AMwp6.1,"Oaxaca, Mexico [Land Mexico]"
18286171,2018-02-19T081907.62,42.6627,13.2353,10.3,ML1.3,4 km S Accumoli (RI)
18286261,2018-02-19T082823.07,42.7328,13.1768,12.2,ML1.1,7 km NW Accumoli (RI)
18286351,2018-02-19T084416.52,42.4983,13.3293,10.8,ML1.7,3 km SE Capitignano (AQ)
18286691,2018-02-19T094637.54,42.2597,13.5713,8.4,ML1.5,1 km NW Fagnano Alto (AQ)
18286801,2018-02-19T100847.78,42.4885,13.4249,0.6,ML1.8,8 km SW Crognaleto (TE)
18286851,2018-02-19T102022.61,42.5027,13.3313,11.4,ML1.5,3 km SE Capitignano (AQ)
18286961,2018-02-19T105000.96,42.8893,13.0267,10.8,ML1.1,2 km NW Preci (PG)
18287141,2018-02-19T113708.52,37.7373,15.0595,0.8,ML1.4,5 km W Milo (CT)
18287221,2018-02-19T115657.5,37.6073,14.9938,36.7,Md1.5,2 km NE Belpasso (CT)
18287161,2018-02-19T115724.33,37.7273,15.0588,7,ML1.5,5 km W Milo (CT)
18287271,2018-02-19T115817.96,37.7332,15.0711,0.6,ML1.8,4 km W Milo (CT)
18287331,2018-02-19T115917.62,42.9682,13.0422,10.1,ML1.5,4 km SE Monte Cavallo (MC)
18287471,2018-02-19T125140.82,38.9477,16.4213,9.2,ML1.4,3 km E Pianopoli (CZ)
18287511,2018-02-19T132822.07,42.8395,13.2478,13.7,ML1.4,7 km W Montegallo (AP)
18287571,2018-02-19T134246.51,42.6967,13.4083,13.7,ML1.6,8 km S Acquasanta Terme (AP)
18287661,2018-02-19T135428.55,42.6027,13.2113,8.2,ML1.1,4 km E Cittareale (RI)
18287811,2018-02-19T145425.21,43.3458,12.6935,9.9,ML1.6,2 km SW Costacciaro (PG)
18288111,2018-02-19T153500.19,44.3157,8.22721,0.7,ML1.6,4 km N Bormida (SV)
18288181,2018-02-19T154129.07,42.7928,13.1478,9.8,ML1.2,4 km E Norcia (PG)
18288211,2018-02-19T162816.18,43.0727,13.0332,9.8,ML0.8,1 km SW Muccia (MC)
18288351,2018-02-19T165518.17,46.1397,11.1892,7,ML1.0,1 km SW Albiano (TN)
18288461,2018-02-19T170700.03,42.8283,13.1377,9.3,ML1.0,5 km NE Norcia (PG)
18288481,2018-02-19T172041.69,42.6877,13.2287,10.6,ML1.2,2 km W Accumoli (RI)
18288591,2018-02-19T174951.17,42.6528,13.1978,12.9,ML1.1,5 km NE Cittareale (RI)
18288611,2018-02-19T175131.71,42.8027,13.2517,13.7,ML1.4,5 km NW Arquata del Tronto (AP)
18288841,2018-02-19T182825.46,44.5608,8.04981,1.5,ML0.8,1 km W Serravalle Langhe (CN)
18288871,2018-02-19T184109.97,42.5277,13.3172,16.4,ML1.1,1 km NE Capitignano (AQ)
18288921,2018-02-19T185651.94,42.6681,3.29871,1.1,ML2.0,4 km N Amatrice (RI)
18288951,2018-02-19T190103.64,42.6733,13.3098,12.4,ML1.2,5 km NE Amatrice (RI)
18289101,2018-02-19T192928.68,44.3738,11.1022,27.8,ML1.9,9 km E Zocca (MO)
18289141,2018-02-19T193114.19,42.7881,3.13031,0.3,ML1.2,3 km E Norcia (PG)
18289251,2018-02-19T201052.93,42.9677,13.0363,8.7,ML1.7,4 km SE Monte Cavallo (MC)
18289311,2018-02-19T202951.23,42.5812,13.2432,11,ML1.0,6 km N Montereale (AQ)
18289351,2018-02-19T203724.25,44.1757,7.01031,0,ML1.1,Confine Italia-Francia (FRANCIA)
18289381,2018-02-19T210525.15,42.9698,13.0435,4.8,ML1.0,4 km SE Monte Cavallo (MC)
18289431,2018-02-19T212016.81,42.7922,13.1367,9.6,ML1.3,4 km E Norcia (PG)
18289531,2018-02-19T212030.5,43.1985,11.0167,9.9,ML0.9,7 km S Radicondoli (SI)
18289561,2018-02-19T212322.94,42.9682,13.0388,8,ML1.5,4 km SE Monte Cavallo (MC)
18289611,2018-02-19T215457.86,42.9348,13.0565,11.1,ML1.1,3 km W Visso (MC)
18289711,2018-02-19T221734.49,42.7362,13.2042,12.5,ML1.7,6 km NW Accumoli (RI)
18289801,2018-02-19T225921.29,42.8732,13.0453,10.2,ML1.7,1 km SE Preci (PG)
18289871,2018-02-19T231610.37,42.8827,13.1463,10.7,ML1.6,2 km SW Castelsantangelo sul Nera (MC)
18289941,2018-02-19T234940.82,42.7917,13.1272,9.8,ML1.4,3 km E Norcia (PG)
18290001,2018-02-19T235114.69,43.1511,2.77071,0.1,ML1.2,5 km NW Nocera Umbra (PG)
18290111,2018-02-20T002008.69,42.4853,13.3288,11.1,Md1.2,5 km SE Capitignano (AQ)
18290271,2018-02-20T020011.6,42.9072,13.0232,11,ML1.2,3 km NW Preci (PG)
18290371,2018-02-20T022638.99,42.6605,13.2451,3,ML1.1,4 km S Accumoli (RI)
18290461,2018-02-20T025523.,38.0865,15.1678,11.1,ML1.4,3 km E Mazzarrа Sant'Andrea (ME)
18290581,2018-02-20T044908.93,42.7745,13.1607,10.9,ML1.4,6 km E Norcia (PG)
18290641,2018-02-20T051542.56,43.0145,13.0222,9.4,ML0.9,3 km NE Monte Cavallo (MC)
18290671,2018-02-20T053132.96,43.5973,6.65871,0,ML1.9,Near south coast of France [Land France]
18290711,2018-02-20T054308.12,42.7221,3.32889,0.3,ML1.7,6 km SE Arquata del Tronto (AP)
18290781,2018-02-20T060301.17,39.1343,16.5853,9.7,ML1.5,12 km SW Cotronei (KR)
18290881,2018-02-20T061634.11,42.6831,3.1459.,5,ML1.1,7 km N Cittareale (RI)
18290941,2018-02-20T063117.87,42.8167,13.2611,2.7,ML1.1,6 km NW Arquata del Tronto (AP)
18291051,2018-02-20T063354.2,42.8173,13.2585,10.1,ML1.5,6 km NW Arquata del Tronto (AP)
18291191,2018-02-20T065653.06,38.2482,15.7575,10.7,ML1.2,4 km E Scilla (RC)
18291111,2018-02-20T065703.91,42.6638,13.5811,0.5,ML1.4,5 km SE Rocca Santa Maria (TE)
18291341,2018-02-20T071845.,37.6821,5.0935.,1,-CTML2.4,2 km SW Zafferana Etnea (CT)
18291471,2018-02-20T084348.94,42.6248,13.3575,0.3,ML1.2,6 km E Amatrice (RI)
18291581,2018-02-20T094407.12,42.9722,13.0395,8.1,ML1.1,4 km SE Monte Cavallo (MC)
18291681,2018-02-20T101847.1,44.7198,6.79779,0.4,ML1.6,Confine Italia-Francia (FRANCIA)
18291871,2018-02-20T105426.01,42.7871,3.1751,0.5,ML1.1,7 km E Norcia (PG)
18291961,2018-02-20T113321.31,44.3505,9.39326,0.1,ML2.2,1 km NW Ne (GE)
18292031,2018-02-20T120758.67,42.7353,13.1887,11.1,ML1.1,7 km NW Accumoli (RI)
18292141,2018-02-20T122021.09,42.7583,13.1581,0.4,ML1.3,7 km SE Norcia (PG)
18292201,2018-02-20T125329.69,42.9593,12.9061,1.4,ML1.2,8 km N Sellano (PG)
18292251,2018-02-20T125530.03,43.0412,13.1088,9.2,ML0.9,2 km E Fiordimonte (MC)
18292351,2018-02-20T130142.17,42.6248,13.3607,3.9,ML1.1,6 km E Amatrice (RI)
18292551,2018-02-20T133223.23,42.7852,13.1917,9,ML1.0,8 km E Norcia (PG)
18292681,2018-02-20T140655.68,42.5222,13.4038,5.7,ML1.0,5 km SE Campotosto (AQ)
18292761,2018-02-20T142253.14,46.5418,10.4818,9.5,ML1.6,8 km SW Stelvio (BZ)
18292811,2018-02-20T142620.02,46.5447,10.4823,10.4,ML1.5,8 km SW Stelvio (BZ)
18292871,2018-02-20T143033.83,42.8157,13.0622,10.8,ML1.2,4 km NW Norcia (PG)
18292921,2018-02-20T143951.46,43.0002,13.1355,9.4,ML1.2,4 km SW Fiastra (MC)
18293121,2018-02-20T151931.02,42.9068,13.1313,11.9,ML1.7,2 km NW Castelsantangelo sul Nera (MC)
18293521,2018-02-20T164042.92,42.9375,13.0493,10.9,ML1.7,3 km W Visso (MC)
18293581,2018-02-20T165030.05,43.0223,13.0167,9.1,ML1.7,3 km NE Monte Cavallo (MC)
18293631,2018-02-20T172144.86,42.8323,12.8347,11.6,ML1.1,5 km E Campello sul Clitunno (PG)
18293701,2018-02-20T173233.93,43.0013,13.0083,8.9,ML1.2,1 km NE Monte Cavallo (MC)
18293911,2018-02-20T181506.14,43.0068,13.0027,9.9,ML1.3,1 km N Monte Cavallo (MC)
18294021,2018-02-20T184143.54,42.8312,13.0658,10.8,ML1.0,5 km NW Norcia (PG)
18294081,2018-02-20T185519.85,42.7918,13.0637,10.5,ML1.5,2 km W Norcia (PG)
18294121,2018-02-20T190035.46,42.9248,13.0442,9.3,ML0.8,4 km W Visso (MC)
18294261,2018-02-20T191045.28,42.8308,13.2743,17.2,ML1.2,5 km W Montegallo (AP)
18294321,2018-02-20T191239.21,46.5081,0.40981,2.9,ML0.7,5 km NE Bormio (SO)
18294371,2018-02-20T191817.86,46.5458,10.4788,9.4,ML2.2,8 km SW Stelvio (BZ)
18294431,2018-02-20T191958.78,44.2992,10.7488,10,ML1.3,2 km SE Lama Mocogno (MO)
18294451,2018-02-20T194621.59,44.2472,10.6237,8.3,ML1.0,3 km NW Riolunato (MO)
18294531,2018-02-20T195558.83,43.0348,13.1098,9.3,ML1.6,2 km E Fiordimonte (MC)
18294651,2018-02-20T202912.72,43.0307,13.1093,9.2,ML1.3,2 km E Fiordimonte (MC)
18294711,2018-02-20T203419.44,42.9173,13.2542,1.3,ML1.1,6 km W Montemonaco (AP)
18294831,2018-02-20T211042.96,42.7952,12.9473,10.6,ML1.2,4 km SE Cerreto di Spoleto (PG)
18294961,2018-02-20T215122.48,42.7967,13.0845,10.3,ML1.1,1 km W Norcia (PG)
18295021,2018-02-20T221536.18,42.9357,13.0708,10,ML0.8,2 km W Visso (MC)
18295061,2018-02-20T225056.65,43.0157,12.9992,7.9,ML1.1,2 km N Monte Cavallo (MC)
18295141,2018-02-20T230155.36,44.0212,8.57651,0,ML2.4,Costa Ligure centro-occidentale (Savona)
18295241,2018-02-20T232455.95,42.0518,13.3523,10.6,ML1.4,2 km SE Scurcola Marsicana (AQ)
18295431,2018-02-20T235450.91,42.7925,13.4413,21.7,ML1.7,4 km NE Acquasanta Terme (AP)
18295501,2018-02-20T235817.96,42.0492,13.3598,11.1,ML1.1,2 km SE Scurcola Marsicana (AQ)
18295581,2018-02-21T003353.1,42.9008,13.0657,0.9,ML0.9,3 km NE Preci (PG)
18295661,2018-02-21T010739.28,42.8855,13.6692,26.6,ML1.3,2 km S Appignano del Tronto (AP)
18295721,2018-02-21T020919.51,42.9057,13.1988,10.3,ML0.9,4 km E Castelsantangelo sul Nera (MC)
18295751,2018-02-21T032237.39,43.2287,10.9147,7.6,ML1.4,2 km N Castelnuovo di Val di Cecina (PI)
18295861,2018-02-21T041946.12,42.8458,13.0853,10.8,ML1.1,5 km SE Preci (PG)
18295981,2018-02-21T051814.2,42.7913,13.2822,16,ML1.0,2 km NW Arquata del Tronto (AP)
18296011,2018-02-21T053159.81,42.5922,13.2747,14,ML1.5,4 km S Amatrice (RI)
18296481,2018-02-21T075134.52,43.1833,11.4912,7.3,ML1.4,5 km N Buonconvento (SI)
18296701,2018-02-21T084705.21,42.9397,13.0373,11.1,ML1.3,4 km W Visso (MC)
18296831,2018-02-21T091210.8,42.7828,13.2017,10.7,ML1.5,8 km W Arquata del Tronto (AP)
18296871,2018-02-21T091814.65,42.9377,12.9303,10.4,ML0.7,5 km N Sellano (PG)
18296901,2018-02-21T093817.13,42.9908,13.0653,12.4,ML1.0,5 km E Monte Cavallo (MC)
18296991,2018-02-21T095512.44,44.0637,8.52779,0.4,ML1.6,Costa Ligure centro-occidentale (Savona)
18297151,2018-02-21T101138.55,37.7262,15.0558,4.2,ML1.6,5 km W Milo (CT)
18297431,2018-02-21T104306.88,44.3135,8.29651,0,ML1.0,2 km SE Pallare (SV)
18297611,2018-02-21T121642.17,42.6718,13.3113,9.9,ML1.6,5 km NE Amatrice (RI)
18297691,2018-02-21T123557.83,41.4823,13.7552,8.7,ML1.6,2 km S Piedimonte San Germano (FR)
18297761,2018-02-21T131402.,44.3421,0.65981,0.3,ML1.9,2 km NE Palagano (MO)
18297901,2018-02-21T135654.69,41.6967,13.3758,10.6,ML1.7,4 km W Veroli (FR)
18298051,2018-02-21T142540.19,42.9118,13.0412,11.2,ML1.4,4 km N Preci (PG)
18298181,2018-02-21T161235.3,42.9622,13.0358,7.2,ML1.9,5 km SE Monte Cavallo (MC)
18298231,2018-02-21T161648.28,42.9187,13.1502,9.1,ML2.1,3 km N Castelsantangelo sul Nera (MC)
18298311,2018-02-21T163055.25,42.9187,13.1525,9.6,ML2.1,3 km N Castelsantangelo sul Nera (MC)
18298361,2018-02-21T163702.44,42.8768,13.0558,11.1,ML1.7,1 km E Preci (PG)
18298651,2018-02-21T170809.61,42.9642,13.0353,11,ML1.2,4 km SE Monte Cavallo (MC)
18298741,2018-02-21T171656.21,42.8742,13.0472,10.8,ML2.0,1 km SE Preci (PG)
18298831,2018-02-21T172854.8,37.7953,14.9968,6,ML1.5,10 km SE Randazzo (CT)
18298921,2018-02-21T174857.27,42.8838,13.2052,7.1,ML1.5,4 km E Castelsantangelo sul Nera (MC)
18299071,2018-02-21T185550.58,42.8738,13.0512,12.3,ML1.4,1 km SE Preci (PG)
18299201,2018-02-21T202400.08,44.0357,8.55451,0,ML2.1,Costa Ligure centro-occidentale (Savona)
18299251,2018-02-21T204045.21,42.8777,13.0493,11.1,ML2.2,1 km E Preci (PG)
18299431,2018-02-21T205606.27,43.3913,12.6262,10.5,ML1.9,4 km W Scheggia e Pascelupo (PG)
18299651,2018-02-21T221730.84,43.0148,13.0192,6.7,ML1.3,3 km NE Monte Cavallo (MC)
18299691,2018-02-21T224739.27,42.9238,13.0447,12.2,ML1.4,4 km W Visso (MC)
18299741,2018-02-21T225506.84,42.9173,13.1455,8.1,ML1.2,3 km N Castelsantangelo sul Nera (MC)
18299791,2018-02-21T225811.15,42.9772,13.0348,11.1,ML1.0,3 km SE Monte Cavallo (MC)
18299831,2018-02-21T231936.99,42.8743,13.0481,0.8,ML1.1,1 km SE Preci (PG)
18299871,2018-02-21T233006.03,43.1317,12.8785,10.1,ML0.7,6 km W Sefro (MC)
18299891,2018-02-21T233453.68,42.4943,13.3398,12.1,ML1.6,4 km SE Capitignano (AQ)
18299941,2018-02-21T234232.92,42.8361,3.13471,0,ML1.1,6 km NE Norcia (PG)
18300291,"2018-02-21T234456.13700037.740220.447815.2SURVEY-INGV-Amb5.0--Costa Greca Ionica (GRECIA)
",37.7402,20.4478,15.2,-Amb5.0,Costa Greca Ionica (GRECIA)
18300321,2018-02-22T002443.48,42.8923,13.1352,7.5,ML1.8,2 km W Castelsantangelo sul Nera (MC)
18300371,2018-02-22T005043.,42.9253,13.0435,11.6,ML0.7,4 km W Visso (MC)
18300421,2018-02-22T012727.7,42.8798,13.0667,9.4,ML1.0,2 km E Preci (PG)
18300471,2018-02-22T020818.08,42.7462,13.2233,11.7,ML0.7,6 km NW Accumoli (RI)
18300531,2018-02-22T025701.49,42.7432,13.2248,10.9,ML1.0,6 km NW Accumoli (RI)
18300571,2018-02-22T030158.57,38.3368,15.4507,121.6,ML2.6,Costa Siciliana nord-orientale (Messina)
18300711,2018-02-22T043325.04,44.4121,0.36731,0,ML3.3,4 km SW Castelnovo ne' Monti (RE)
18300771,2018-02-22T043810.13,42.0398,15.5348,10.6,ML2.6,Costa Garganica (Foggia)
18300821,2018-02-22T045522.11,42.3892,13.2788,9.1,ML1.1,3 km NE Scoppito (AQ)
18300861,2018-02-22T052215.29,42.7621,3.20521,0.4,ML1.0,8 km W Arquata del Tronto (AP)
18300941,2018-02-22T054157.24,41.5708,13.7858,10.2,ML1.7,2 km N Terelle (FR)
18301091,2018-02-22T062416.26,43.9732,8.58711,0,ML2.6,Costa Ligure centro-occidentale (Savona)
18301131,2018-02-22T062503.46,40.3088,15.2692,9.6,ML2.3,1 km E Stio (SA)
18301211,2018-02-22T062938.85,44.0348,0.55151,0,ML1.0,Costa Ligure centro-occidentale (Savona)
18301541,2018-02-22T081127.34,46.4068,12.6982,5,ML1.1,2 km NE Forni di Sotto (UD)
18301641,2018-02-22T083835.32,43.0327,13.1152,10.3,ML1.4,2 km E Fiordimonte (MC)
18301891,2018-02-22T090344.75,43.9613,12.4587,11.6,ML2.4,"Costa Romagnola meridionale (Rimini, Forli-Cesena)"
18302031,2018-02-22T093646.59,42.6687,13.3063,13.8,ML1.4,4 km NE Amatrice (RI)
18302111,2018-02-22T102950.01,42.6723,13.3047,13.7,ML1.3,5 km N Amatrice (RI)
18302181,2018-02-22T105454.3,44.0347,8.55671,0.3,ML1.4,Costa Ligure centro-occidentale (Savona)
18302491,2018-02-22T123239.71,46.2502,7.4141,0.7,ML1.8,Confine Italia-Svizzera (SVIZZERA)
18302511,2018-02-22T124736.51,42.8882,12.9712,10.4,ML1.0,4 km E Sellano (PG)
18302561,2018-02-22T125635.87,43.0028,13.2037,9.2,ML1.5,2 km W Bolognola (MC)
18302611,2018-02-22T125702.89,43.0075,13.2217,9.3,ML1.6,1 km NW Bolognola (MC)
18302701,2018-02-22T130351.9,42.7821,3.09371,1,ML1.0,1 km S Norcia (PG)
18302751,2018-02-22T134900.62,47.0463,10.6947,19.6,ML2.0,Confine Italia-Austria (AUSTRIA)
18302851,2018-02-22T142926.66,42.8763,13.0557,10.8,ML1.3,1 km E Preci (PG)
18302911,2018-02-22T154044.08,43.9007,12.0392,7.2,ML2.0,7 km NE Bagno di Romagna (FC)
18303061,2018-02-22T160430.92,43.9098,12.0242,9.6,ML1.6,7 km NE Bagno di Romagna (FC)
18303151,2018-02-22T163116.85,46.3148,12.5908,10.4,ML1.3,8 km NE Claut (PN)
18303291,2018-02-22T170335.55,42.7552,13.1848,9.8,ML1.3,8 km NW Accumoli (RI)
18303591,2018-02-22T175415.31,42.9612,.69539.,9,ML1.6,1 km W Foligno (PG)
18303861,2018-02-22T181704.99,43.9008,12.0188,9.6,ML1.8,6 km NE Bagno di Romagna (FC)
18303911,2018-02-22T185307.49,42.6768,13.3648,0.4,ML1.3,8 km NE Amatrice (RI)
18303951,2018-02-22T190457.74,42.6815,13.3593,7.8,ML1.1,8 km NE Amatrice (RI)
18304011,2018-02-22T192355.57,42.8908,13.1277,11,ML1.0,2 km W Castelsantangelo sul Nera (MC)
18304071,2018-02-22T193021.28,42.4083,13.2892,10.2,ML1.3,3 km S Pizzoli (AQ)
18304141,2018-02-22T193055.35,46.5035,13.2257,10.5,ML1.1,6 km W Pontebba (UD)
18304161,2018-02-22T194037.7,42.6275,13.2803,10.9,ML1.1,1 km W Amatrice (RI)
18304201,2018-02-22T194352.41,42.9582,12.8811,0.2,ML1.4,9 km NW Sellano (PG)
18304281,2018-02-22T195645.49,42.6215,13.346.,0,Md0.9,4 km E Amatrice (RI)
18304391,2018-02-22T201609.97,41.5233,14.9808,30.9,ML1.8,2 km W San Marco la Catola (FG)
18304441,2018-02-22T212152.94,38.1725,15.7352,10.6,ML1.9,1 km W Laganadi (RC)
18304571,2018-02-22T220735.,43.0337,13.0615,10.8,ML0.6,2 km SE Pieve Torina (MC)
18304601,2018-02-22T221102.45,40.1073,15.6492,10.8,ML1.3,1 km E Torraca (SA)
18304711,2018-02-22T222438.37,42.8081,3.20212,0.3,ML1.7,9 km W Arquata del Tronto (AP)
18304811,2018-02-22T230745.79,46.4947,12.8055,9.4,ML0.6,3 km S Prato Carnico (UD)
18304821,2018-02-22T231528.52,43.4628,10.2142,14.4,ML1.2,Costa Toscana livornese (Livorno)
18304891,2018-02-22T232241.78,45.3508,7.48221,0,ML1.0,6 km N Coassolo Torinese (TO)
18304971,2018-02-22T233457.16,42.7481,3.23231,4.8,ML1.4,6 km N Accumoli (RI)
18305021,2018-02-23T010757.17,37.7173,14.9862,25.4,ML2.1,10 km NE Ragalna (CT)
18305151,2018-02-23T014952.18,42.7477,13.2082,9.9,ML1.4,7 km NW Accumoli (RI)
18305191,2018-02-23T015156.71,44.4317,0.29631,0,ML1.6,2 km NE Pradleves (CN)
18305241,2018-02-23T015949.58,36.9688,16.0928,16.7,ML2.7,Mar Ionio Meridionale (MARE)
18305291,2018-02-23T031640.18,46.5661,2.39577,0.5,ML1.4,4 km W Auronzo di Cadore (BL)
18305421,2018-02-23T044643.65,42.9618,13.1555,9.6,ML1.1,2 km NE Ussita (MC)
18305451,2018-02-23T044853.04,46.4677,10.7228,11,ML1.2,12 km SW Martello (BZ)
18305781,2018-02-23T073715.77,42.7252,13.2058,12.1,ML0.9,5 km NW Accumoli (RI)
18305811,2018-02-23T074236.77,43.1247,13.4587,22.4,ML1.4,2 km SW Montappone (FM)
18305941,2018-02-23T091329.82,45.6577,7.64821,0.2,ML0.8,3 km W Issogne (AO)
18306051,2018-02-23T092751.57,42.9018,13.1387,11.5,ML1.6,1 km NW Castelsantangelo sul Nera (MC)
18306261,2018-02-23T102432.34,42.8802,13.1205,6.3,ML1.3,3 km SW Castelsantangelo sul Nera (MC)
18306281,2018-02-23T102822.01,44.0292,9.01821,0,ML2.1,Costa Ligure centro-orientale (Genova)
18306371,2018-02-23T112330.69,42.9237,13.1528,6.4,ML1.1,3 km SE Ussita (MC)
18306591,2018-02-23T124047.44,42.8257,11.5664,0.1,Md0.7,2 km W Santa Fiora (GR)
18306671,2018-02-23T130519.19,43.3943,12.6327,10.6,ML1.4,3 km W Scheggia e Pascelupo (PG)
18306771,2018-02-23T133102.24,42.9735,13.2185,6.6,ML1.3,3 km SW Bolognola (MC)
18306841,2018-02-23T133801.39,42.6575,13.3007,12.3,ML1.3,3 km NE Amatrice (RI)
18306851,2018-02-23T134504.52,43.0498,13.0339,0.9,ML1.8,2 km W Pieve Torina (MC)
18306911,2018-02-23T135101.19,43.0147,13.0232,8.5,ML1.3,3 km NE Monte Cavallo (MC)
18307371,2018-02-23T153234.18,37.7343,15.0188,0.4,ML1.7,9 km NW Zafferana Etnea (CT)
18307451,2018-02-23T155626.02,42.9752,13.2177,6.9,ML1.4,2 km SW Bolognola (MC)
18307661,2018-02-23T183140.76,38.1743,15.7262,10.4,ML1.2,1 km S Calanna (RC)
18307741,2018-02-23T185633.25,42.9672,13.1272,8.2,ML1.5,3 km NW Ussita (MC)
18307921,2018-02-23T203025.65,43.0241,2.85778,0.4,ML1.4,9 km E Valtopina (PG)
18308191,2018-02-23T232903.45,42.6888,13.2073,12.7,ML1.1,3 km W Accumoli (RI)
